wavelength,a*CDOM,95%CI,wave,aph*Chl,95%CI,wavelength,adet*Chl,95%CI,wavelength,adet*MSS,95%CI,wavelength,bp*Chl,95%CI,wavelength,bp*MSS,95%CI,wavelength,bbp*Chl,95%CI,wavelength,bbp*MSS,95%CI
522,0.2905775172,0.0072292694,522,0.0168108004,0.0021997636,522,0.0020227502,0.000850855,522,0.0197357376,0.0024917009
524,0.2805425128,0.0071536039,524,0.0163527489,0.0021927213,524,0.0018776786,0.0009279879,524,0.0195011822,0.0022682876
526,0.2747537919,0.0071622603,526,0.0157378774,0.0021843263,526,0.0018189043,0.0009046035,526,0.0198854832,0.0025857967
528,0.2639732883,0.0070894354,528,0.0153010426,0.0020496389,528,0.0016543722,0.0009732787,528,0.0182802423,0.0024138088
530,0.2569465741,0.0073650135,530,0.0145397416,0.0019567439,530,0.0018258246,0.0009302813,530,0.0175410036,0.0024104163
532,0.2502611562,0.007125381,532,0.0145267332,0.0019839027,532,0.0016754663,0.0008660492,532,0.0178064111,0.0022984037
534,0.2418200925,0.0072415437,534,0.014145411,0.0019385244,534,0.0016817607,0.0009175545,534,0.0162262669,0.0020793409
536,0.2388817831,0.006950734,536,0.0141593536,0.0019954638,536,0.0016368314,0.0009207653,536,0.0162746674,0.002161393
538,0.2307393004,0.0068813246,538,0.0132900303,0.0017890517,538,0.0016487884,0.0009423975,538,0.0162186905,0.0020499808
540,0.2254210838,0.0070804785,540,0.0131252332,0.0017794118,540,0.001636583,0.0009698191,540,0.0157313398,0.0021616669
542,0.2199298187,0.006857196,542,0.0123140065,0.0016612597,542,0.0015210664,0.001009889,542,0.016019755,0.0019817262
544,0.2104010711,0.007127407,544,0.0123814309,0.0017128307,544,0.001662302,0.0009508674,544,0.0148890244,0.0020525038
546,0.2067307941,0.0070137164,546,0.0122168024,0.001877549,546,0.0017114265,0.00091845,546,0.0140295949,0.0019972659
548,0.1984469963,0.0069848661,548,0.0113653255,0.0015185933,548,0.0013785188,0.0009021497,548,0.0144196007,0.0019099338
550,0.1908805814,0.0072438968,550,0.0110016951,0.0016132059,550,0.0013600203,0.0008797285,550,0.0138111382,0.0019570679
552,0.1865917386,0.0069801098,552,0.0102854606,0.001375343,552,0.0015122111,0.0009007132,552,0.0142328423,0.0020139955
554,0.1770086499,0.0071030892,554,0.0099766281,0.0013980409,554,0.0013296782,0.0009291571,554,0.0134704164,0.0021482288
556,0.1719396869,0.007167237,556,0.0096344257,0.0014313862,556,0.001409811,0.0008046435,556,0.0129282404,0.0019219631
558,0.1663765274,0.0070873469,558,0.0092071873,0.001384007,558,0.0013119453,0.0009303015,558,0.0130070905,0.0019166727
560,0.1576798254,0.0074956155,560,0.0087947211,0.0013328573,560,0.0012211964,0.0007691257,560,0.0137007313,0.0021852248
562,0.1544179726,0.0076177458,562,0.0086606512,0.0013575432,562,0.0012645441,0.0008423453,562,0.0122952789,0.0019931352
564,0.1483022428,0.0077342152,564,0.0082895347,0.0012838506,564,0.0011406777,0.0008956081,564,0.0115248732,0.0017739457
566,0.1413933162,0.0079960982,566,0.0078700021,0.0012742688,566,0.0012388029,0.0008877769,566,0.0119815288,0.0018882425
568,0.1379432979,0.0079067012,568,0.0082297855,0.0013734753,568,0.0012145739,0.0008966259,568,0.0115985274,0.0017600935
570,0.130955202,0.0079823575,570,0.0081986049,0.0014368114,570,0.0012010082,0.000764843,570,0.0113862651,0.001948037
572,0.1256544811,0.0082511913,572,0.0075377853,0.0012127142,572,0.0012627183,0.000855182,572,0.0109085562,0.0018074183
574,0.1233011413,0.0082182996,574,0.0076600886,0.001181434,574,0.0010916511,0.0007570766,574,0.0112215069,0.0018757551
576,0.1177604028,0.0083124993,576,0.0077297581,0.0012619119,576,0.0009657355,0.0009525464,576,0.0104658704,0.001809848
578,0.1143214513,0.0082677019,578,0.0079182058,0.0012785018,578,0.0008189085,0.0009525843,578,0.0107780136,0.0018519818
580,0.1123128918,0.0081075859,580,0.0079856497,0.0013560342,580,0.0011111445,0.000867224,580,0.0105459362,0.0019364425
582,0.1096243552,0.0079175325,582,0.0079632082,0.0012719737,582,0.0011780407,0.0008024186,582,0.009999348,0.0018149166
584,0.1080555604,0.0077883973,584,0.0080341671,0.0012279747,584,0.0010388748,0.0007393684,584,0.0104022394,0.0020212795
586,0.1081013638,0.007479911,586,0.0084567237,0.0013423259,586,0.0011288433,0.0008908989,586,0.0105087733,0.0019535741
588,0.1062618227,0.0071228871,588,0.0078932125,0.0013177562,588,0.0010743818,0.0008677838,588,0.0104204397,0.0020204436
590,0.1048372723,0.0068498265,590,0.008517601,0.0014360809,590,0.0009348202,0.0007520834,590,0.0092236287,0.0020194254
592,0.1039576153,0.0065990055,592,0.0082490486,0.0014010376,592,0.0010473682,0.0008080868,592,0.0092089342,0.0019442206
594,0.1022479387,0.0064528575,594,0.0077113918,0.0011808794,594,0.0009097357,0.0008036006,594,0.0100085952,0.0019597241
596,0.0997390268,0.0064438876,596,0.0079192576,0.0012835705,596,0.0009443135,0.0007260292,596,0.0090191061,0.0020748229
598,0.0968102526,0.0065941735,598,0.0076875674,0.0012472778,598,0.0011194719,0.0007430988,598,0.0091685593,0.001831175
600,0.0954791552,0.0069483402,600,0.0077060562,0.0013484957,600,0.0009221252,0.0008678979,600,0.009087191,0.0019597679
602,0.0922624228,0.0074675152,602,0.0070782582,0.0011091203,602,0.0010228733,0.0009172936,602,0.0088349364,0.0018979027
604,0.0872348017,0.007786005,604,0.0070844303,0.0012853328,604,0.001037881,0.0008071769,604,0.0091481122,0.0021059192
606,0.0861390576,0.0075228544,606,0.0075968778,0.0013917985,606,0.0010289032,0.0008639014,606,0.0086409041,0.0022233482
608,0.0835181485,0.0072137355,608,0.0077221314,0.0013444504,608,0.0008159475,0.0008962698,608,0.0090217138,0.001878015
610,0.0777201937,0.0070700499,610,0.0081040456,0.0014896147,610,0.00096955,0.0008596099,610,0.0087511997,0.0019622053
612,0.0771731676,0.0066134441,612,0.0079428126,0.001462983,612,0.001048229,0.0008426516,612,0.0094306704,0.0021219307
614,0.0774043512,0.006352209,614,0.0085460607,0.0015618518,614,0.0009928506,0.0009086842,614,0.0092514841,0.0020671547
616,0.0718354395,0.0062169511,616,0.0088290712,0.0016920077,616,0.0010026098,0.0009357013,616,0.0077197846,0.0021363398
618,0.0698876602,0.0059069963,618,0.0087256383,0.0015677358,618,0.0009742549,0.0007967748,618,0.0079961575,0.0018415999
620,0.0721946456,0.0057167659,620,0.0090342121,0.0016888729,620,0.0009456915,0.000673733,620,0.0080682871,0.0020523693
622,0.0668341729,0.0055351485,622,0.0088878716,0.0016618246,622,0.001000912,0.0007777994,622,0.0087270105,0.0022793411
624,0.0616165417,0.0051792174,624,0.009379411,0.001703244,624,0.0011251563,0.0007380674,624,0.0082666431,0.0019837693
626,0.0655506438,0.0052264668,626,0.0089936835,0.0017180527,626,0.0011366657,0.0008132665,626,0.0073001241,0.0023115819
628,0.0640702395,0.0048571452,628,0.0092306439,0.0017468919,628,0.0011040327,0.0008791461,628,0.0081367573,0.001959242
630,0.0559536396,0.0046205578,630,0.0096111823,0.0017748017,630,0.0009066515,0.0007794471,630,0.0079401379,0.002153367
632,0.0568048606,0.004743256,632,0.0093140928,0.0016308464,632,0.0009113642,0.000742019,632,0.0089257429,0.002289899
634,0.0617584703,0.0048705003,634,0.0103757905,0.0019712352,634,0.0011440491,0.0007064153,634,0.008136166,0.002110695
636,0.0546366359,0.0044288188,636,0.0102373142,0.0018928505,636,0.0010947581,0.000857594,636,0.007786102,0.0021522799
638,0.0491517367,0.0045116934,638,0.0100726334,0.0017855795,638,0.0008970051,0.0008306694,638,0.0077307388,0.0021200723
640,0.0552745066,0.0055316744,640,0.0098317507,0.0017882256,640,0.0010350394,0.0008664903,640,0.0082609002,0.002190714
642,0.0535632137,0.0047155582,642,0.010317083,0.0018840424,642,0.0007956373,0.0009391666,642,0.0078603181,0.002148018
644,0.0435437962,0.004191497,644,0.0102110487,0.0019569716,644,0.0011186896,0.0007062238,644,0.0076316235,0.0021908383
646,0.0441306064,0.0048147566,646,0.0096409527,0.0017822846,646,0.0010170799,0.0008384461,646,0.0082764514,0.0022642724
648,0.052985572,0.0057929606,648,0.0098220472,0.0017728975,648,0.0010581638,0.0007835396,648,0.0081517028,0.0021572038
650,0.0463154556,0.0049195714,650,0.00944247,0.0017802599,650,0.0011967854,0.0008181257,650,0.008196437,0.0022665234
652,0.0370799476,0.0047490208,652,0.0101112131,0.0019017233,652,0.0009734311,0.0007099985,652,0.0077035458,0.0022726611
654,0.040868067,0.0054775863,654,0.0105839056,0.0020429123,654,0.0009486371,0.0009158023,654,0.0078008049,0.0025202978
656,0.046082554,0.0054565074,656,0.0118088833,0.0023161597,656,0.0008115696,0.0007727446,656,0.0070905091,0.0023612586
658,0.0372855659,0.0049299011,658,0.0128547809,0.0026048107,658,0.0012168054,0.0007477454,658,0.0070838964,0.002306176
660,0.029799895,0.0045829909,660,0.0151887405,0.0030751319,660,0.0010752997,0.0009110677,660,0.0070846593,0.0024638394
662,0.0352688179,0.0053933958,662,0.0164661753,0.0032676862,662,0.0011853804,0.0008620891,662,0.0073741384,0.0022717459
664,0.0386360486,0.005485666,664,0.0172873721,0.0031292112,664,0.0010665833,0.0008779237,664,0.0079744685,0.002317238
666,0.0291069618,0.0050310744,666,0.0205533691,0.0038438741,666,0.0015131177,0.0007368323,666,0.0063302438,0.002624078
668,0.0236813294,0.0047803891,668,0.0223938134,0.0040777182,668,0.0014059853,0.0007865655,668,0.0067649281,0.0023172917
670,0.0338435284,0.0063554785,670,0.0235879658,0.0042254756,670,0.0015619637,0.0007074023,670,0.0073290139,0.0021857994
672,0.0354134381,0.0052481957,672,0.0242164155,0.0040636285,672,0.0016993906,0.0007842502,672,0.0072691137,0.0024850537
674,0.0238595026,0.0040498662,674,0.0249187256,0.0043545603,674,0.0016171339,0.0008756506,674,0.007518674,0.0022989595
676,0.020807922,0.0043407533,676,0.0243952185,0.0040829573,676,0.0017221418,0.0006857249,676,0.0073880181,0.0024929797
678,0.032241641,0.006354291,678,0.0240691924,0.0039125906,678,0.0014550519,0.0009130125,678,0.0073992646,0.0025925242
